u,mu,t,i,ev,obs,val_re,val_im
1.0,1.4,0.4625,1,1,â,-1.448990649948891e-13,0.0
1.0,1.4,0.4625,1,1,n̂,2.0105819111595657,0.0
1.0,1.4,0.4625,2,1,â⁺,-1.4539084995202467e-13,0.0
1.0,1.4,0.4625,2,1,â,-1.4539084995202467e-13,0.0
1.0,1.4,0.4625,2,1,n̂,2.000102629376677,0.0
1.0,1.4,0.4625,3,1,â⁺,-1.50249555550652e-13,0.0
1.0,1.4,0.4625,3,1,â,-1.50249555550652e-13,0.0
1.0,1.4,0.4625,3,1,n̂,1.9947549355172594,0.0
1.0,1.4,0.4625,4,1,â⁺,-1.5233053001540686e-13,0.0
1.0,1.4,0.4625,4,1,â,-1.5233053001540686e-13,0.0
1.0,1.4,0.4625,4,1,n̂,1.994560523946498,0.0
1.0,1.4,0.4625,5,1,â⁺,-1.523354962858383e-13,0.0
1.0,1.4,0.4625,5,1,â,-1.523354962858383e-13,0.0
1.0,1.4,0.4625,5,1,n̂,1.9945605239464954,0.0
1.0,1.4,0.4625,6,1,â⁺,-1.5030153494416246e-13,0.0
1.0,1.4,0.4625,6,1,â,-1.5030153494416246e-13,0.0
1.0,1.4,0.4625,6,1,n̂,1.9947549355172574,0.0
1.0,1.4,0.4625,7,1,â⁺,-1.4545200889164132e-13,0.0
1.0,1.4,0.4625,7,1,â,-1.4545200889164127e-13,0.0
1.0,1.4,0.4625,7,1,n̂,2.000102629376679,0.0
1.0,1.4,0.4625,8,1,â⁺,-1.4494830051459493e-13,0.0
1.0,1.4,0.4625,8,1,â,-1.4494830051459493e-13,0.0
1.0,1.4,0.4625,8,1,n̂,2.0105819111595626,0.0
1.0,1.4,0.475,1,1,â⁺,-1.7873971456184758e-13,0.0
1.0,1.4,0.475,1,1,â,-1.7873971456184758e-13,0.0
1.0,1.4,0.475,1,1,n̂,2.0113688570991846,0.0
1.0,1.4,0.475,2,1,â⁺,-1.7954602027484857e-13,0.0
1.0,1.4,0.475,2,1,â,-1.7954602027484857e-13,0.0
1.0,1.4,0.475,2,1,n̂,1.9998307622384894,0.0
1.0,1.4,0.475,3,1,â⁺,-1.8592379456719701e-13,0.0
1.0,1.4,0.475,3,1,â,-1.85923794567197e-13,0.0
1.0,1.4,0.475,3,1,n̂,1.9944980592502555,0.0
1.0,1.4,0.475,4,1,â⁺,-1.8837239089566565e-13,0.0
1.0,1.4,0.475,4,1,â,-1.8837239089566562e-13,0.0
1.0,1.4,0.475,4,1,n̂,1.9943023214121234,0.0
1.0,1.4,0.475,5,1,â⁺,-1.883038295739927e-13,0.0
1.0,1.4,0.475,5,1,â,-1.883038295739927e-13,0.0
1.0,1.4,0.475,5,1,n̂,1.9943023214121225,0.0
1.0,1.4,0.475,6,1,â⁺,-1.8583543416895643e-13,0.0
1.0,1.4,0.475,6,1,â,-1.8583543416895643e-13,0.0
1.0,1.4,0.475,6,1,n̂,1.9944980592502528,0.0
1.0,1.4,0.475,7,1,â⁺,-1.7940544948562946e-13,0.0
1.0,1.4,0.475,7,1,â,-1.7940544948562946e-13,0.0
1.0,1.4,0.475,7,1,n̂,1.9998307622384879,0.0
1.0,1.4,0.475,8,1,â⁺,-1.787155001789465e-13,0.0
1.0,1.4,0.475,8,1,â,-1.787155001789465e-13,0.0
1.0,1.4,0.475,8,1,n̂,2.0113688570991806,0.0
1.0,1.4,0.4875,1,1,â⁺,-6.403960946073354e-14,0.0
1.0,1.4,0.4875,1,1,â,-6.403960946073354e-14,0.0
1.0,1.4,0.4875,1,1,n̂,2.012143962067269,0.0
1.0,1.4,0.4875,2,1,â⁺,-6.388110930543372e-14,0.0
1.0,1.4,0.4875,2,1,â,-6.388110930543374e-14,0.0
1.0,1.4,0.4875,2,1,n̂,1.9995586636352547,0.0
1.0,1.4,0.4875,3,1,â⁺,-6.59441185671045e-14,0.0
1.0,1.4,0.4875,3,1,â,-6.594411856710452e-14,0.0
1.0,1.4,0.4875,3,1,n̂,1.994247361434968,0.0
1.0,1.4,0.4875,4,1,â⁺,-6.671350580977104e-14,0.0
1.0,1.4,0.4875,4,1,â,-6.671350580977103e-14,0.0
1.0,1.4,0.4875,4,1,n̂,1.9940500128624719,0.0
1.0,1.4,0.4875,5,1,â⁺,-6.663083163186795e-14,0.0
1.0,1.4,0.4875,5,1,â,-6.663083163186795e-14,0.0
1.0,1.4,0.4875,5,1,n̂,1.994050012862476,0.0
1.0,1.4,0.4875,6,1,â⁺,-6.585060035226682e-14,0.0
1.0,1.4,0.4875,6,1,â,-6.585060035226682e-14,0.0
1.0,1.4,0.4875,6,1,n̂,1.9942473614349665,0.0
1.0,1.4,0.4875,7,1,â⁺,-6.373198353575159e-14,0.0
1.0,1.4,0.4875,7,1,â,-6.373198353575159e-14,0.0
1.0,1.4,0.4875,7,1,n̂,1.9995586636352523,0.0
1.0,1.4,0.4875,8,1,â⁺,-6.38178992079559e-14,0.0
1.0,1.4,0.4875,8,1,â,-6.381789920795588e-14,0.0
1.0,1.4,0.4875,8,1,n̂,2.0121439620672654,0.0
1.0,1.4,0.5,1,1,â⁺,1.9548924279666023e-13,0.0
1.0,1.4,0.5,1,1,â,1.9548924279666023e-13,0.0
1.0,1.4,0.5,1,1,n̂,2.012906760989023,0.0
1.0,1.4,0.5,2,1,â⁺,1.9565680486359008e-13,0.0
1.0,1.4,0.5,2,1,â,1.9565680486359006e-13,0.0
1.0,1.4,0.5,2,1,n̂,1.999286887938471,0.0
1.0,1.4,0.5,3,1,â⁺,2.0254409014298423e-13,0.0
1.0,1.4,0.5,3,1,â,2.0254409014298423e-13,0.0
1.0,1.4,0.5,3,1,n̂,1.9940027950229615,0.0
1.0,1.4,0.5,4,1,â⁺,2.0537515608707885e-13,0.0
1.0,1.4,0.5,4,1,â,2.0537515608707883e-13,0.0
1.0,1.4,0.5,4,1,n̂,1.993803556049485,0.0
1.0,1.4,0.5,5,1,â⁺,2.0537757307858502e-13,0.0
1.0,1.4,0.5,5,1,â,2.0537757307858504e-13,0.0
1.0,1.4,0.5,5,1,n̂,1.9938035560494853,0.0
1.0,1.4,0.5,6,1,â⁺,2.0255490571178642e-13,0.0
1.0,1.4,0.5,6,1,â,2.0255490571178642e-13,0.0
1.0,1.4,0.5,6,1,n̂,1.99400279502296,0.0
1.0,1.4,0.5,7,1,â⁺,1.9565319891452442e-13,0.0
1.0,1.4,0.5,7,1,â,1.9565319891452442e-13,0.0
1.0,1.4,0.5,7,1,n̂,1.9992868879384722,0.0
1.0,1.4,0.5,8,1,â⁺,1.9544604168149733e-13,0.0
1.0,1.4,0.5,8,1,â,1.9544604168149733e-13,0.0
1.0,1.4,0.5,8,1,n̂,2.0129067609890234,0.0
1.0,1.45,0.0,1,1,â⁺,1.7767748574662423e-14,0.0
1.0,1.45,0.0,1,1,â,1.7767748574662426e-14,0.0
1.0,1.45,0.0,1,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0,2,1,â⁺,9.050238001091281e-15,0.0
1.0,1.45,0.0,2,1,â,9.050238001091281e-15,0.0
1.0,1.45,0.0,2,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0,3,1,â⁺,1.674318130971725e-14,0.0
1.0,1.45,0.0,3,1,â,1.674318130971725e-14,0.0
1.0,1.45,0.0,3,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0,4,1,â⁺,6.721298522150138e-15,0.0
1.0,1.45,0.0,4,1,â,6.72129852215014e-15,0.0
1.0,1.45,0.0,4,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0,5,1,â⁺,5.537320645380881e-15,0.0
1.0,1.45,0.0,5,1,â,5.537320645380881e-15,0.0
1.0,1.45,0.0,5,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0,6,1,â⁺,4.173338914853098e-15,0.0
1.0,1.45,0.0,6,1,â,4.173338914853097e-15,0.0
1.0,1.45,0.0,6,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0,7,1,â⁺,1.8516209573783205e-14,0.0
1.0,1.45,0.0,7,1,â,1.8516209573783205e-14,0.0
1.0,1.45,0.0,7,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0,8,1,â⁺,1.985101202220258e-14,0.0
1.0,1.45,0.0,8,1,â,1.9851012022202584e-14,0.0
1.0,1.45,0.0,8,1,n̂,1.9999999999999916,0.0
1.0,1.45,0.0125,1,1,â⁺,-8.220634782761667e-15,0.0
1.0,1.45,0.0125,1,1,â,-8.220634782761667e-15,0.0
1.0,1.45,0.0125,1,1,n̂,1.999999321761876,0.0
1.0,1.45,0.0125,2,1,â⁺,-7.624904221110273e-15,0.0
1.0,1.45,0.0125,2,1,â,-7.624904221110273e-15,0.0
1.0,1.45,0.0125,2,1,n̂,2.0000006720530705,0.0
1.0,1.45,0.0125,3,1,â⁺,-1.0161056195588442e-14,0.0
1.0,1.45,0.0125,3,1,â,-1.0161056195588442e-14,0.0
1.0,1.45,0.0125,3,1,n̂,2.000000006117569,0.0
1.0,1.45,0.0125,4,1,â⁺,-1.0913994984379358e-14,0.0
1.0,1.45,0.0125,4,1,â,-1.0913994984379358e-14,0.0
1.0,1.45,0.0125,4,1,n̂,2.00000000006749,0.0
1.0,1.45,0.0125,5,1,â⁺,-9.588711662149092e-15,0.0
1.0,1.45,0.0125,5,1,â,-9.588711662149092e-15,0.0
1.0,1.45,0.0125,5,1,n̂,2.0000000000674873,0.0
1.0,1.45,0.0125,6,1,â⁺,-7.212881698440684e-15,0.0
1.0,1.45,0.0125,6,1,â,-7.212881698440684e-15,0.0
1.0,1.45,0.0125,6,1,n̂,2.000000006117569,0.0
1.0,1.45,0.0125,7,1,â⁺,-1.0341126898773592e-14,0.0
1.0,1.45,0.0125,7,1,â,-1.0341126898773592e-14,0.0
1.0,1.45,0.0125,7,1,n̂,2.00000067205307,0.0
1.0,1.45,0.0125,8,1,â⁺,-9.409815502129743e-15,0.0
1.0,1.45,0.0125,8,1,â,-9.409815502129743e-15,0.0
1.0,1.45,0.0125,8,1,n̂,1.999999321761876,0.0
1.0,1.45,0.025,1,1,â⁺,-3.113785474003593e-14,0.0
1.0,1.45,0.025,1,1,â,-3.113785474003593e-14,0.0
1.0,1.45,0.025,1,1,n̂,1.9999894022742803,0.0
1.0,1.45,0.025,2,1,â⁺,-3.5541585607506325e-14,0.0
1.0,1.45,0.025,2,1,â,-3.554158560750633e-14,0.0
1.0,1.45,0.025,2,1,n̂,2.0000102207317982,0.0
1.0,1.45,0.025,3,1,â⁺,-3.166292439972406e-14,0.0
1.0,1.45,0.025,3,1,â,-3.166292439972406e-14,0.0
1.0,1.45,0.025,3,1,n̂,2.0000003609048393,0.0
1.0,1.45,0.025,4,1,â⁺,-2.863642387860706e-14,0.0
1.0,1.45,0.025,4,1,â,-2.863642387860706e-14,0.0
1.0,1.45,0.025,4,1,n̂,2.000000016089061,0.0
1.0,1.45,0.025,5,1,â⁺,-3.1969810103039577e-14,0.0
1.0,1.45,0.025,5,1,â,-3.196981010303958e-14,0.0
1.0,1.45,0.025,5,1,n̂,2.0000000160890634,0.0
1.0,1.45,0.025,6,1,â⁺,-3.0068117372096446e-14,0.0
1.0,1.45,0.025,6,1,â,-3.006811737209645e-14,0.0
1.0,1.45,0.025,6,1,n̂,2.0000003609048402,0.0
1.0,1.45,0.025,7,1,â⁺,-3.024374701578793e-14,0.0
1.0,1.45,0.025,7,1,â,-3.024374701578793e-14,0.0
1.0,1.45,0.025,7,1,n̂,2.0000102207317987,0.0
1.0,1.45,0.025,8,1,â⁺,-2.177329117326396e-14,0.0
1.0,1.45,0.025,8,1,â,-2.1773291173263963e-14,0.0
1.0,1.45,0.025,8,1,n̂,1.9999894022742803,0.0
1.0,1.45,0.0375,1,1,â⁺,1.5435244371677372e-14,0.0
1.0,1.45,0.0375,1,1,â,1.5435244371677372e-14,0.0
1.0,1.45,0.0375,1,1,n̂,1.9999484420180103,0.0
1.0,1.45,0.0375,2,1,â⁺,1.7819125725196542e-14,0.0
1.0,1.45,0.0375,2,1,â,1.781912572519654e-14,0.0
1.0,1.45,0.0375,2,1,n̂,2.000047598489875,0.0
1.0,1.45,0.0375,3,1,â⁺,1.865414046288747e-14,0.0
1.0,1.45,0.0375,3,1,â,1.865414046288747e-14,0.0
1.0,1.45,0.0375,3,1,n̂,2.0000035948017585,0.0
1.0,1.45,0.0375,4,1,â⁺,2.204227132975599e-14,0.0
1.0,1.45,0.0375,4,1,â,2.2042271329755983e-14,0.0
1.0,1.45,0.0375,4,1,n̂,2.000000364690366,0.0
1.0,1.45,0.0375,5,1,â⁺,1.9065715860265826e-14,0.0
1.0,1.45,0.0375,5,1,â,1.9065715860265826e-14,0.0
1.0,1.45,0.0375,5,1,n̂,2.0000003646903686,0.0
1.0,1.45,0.0375,6,1,â⁺,1.8662613374231416e-14,0.0
1.0,1.45,0.0375,6,1,â,1.8662613374231416e-14,0.0
1.0,1.45,0.0375,6,1,n̂,2.00000359480176,0.0
1.0,1.45,0.0375,7,1,â⁺,1.5481203367202068e-14,0.0
1.0,1.45,0.0375,7,1,â,1.5481203367202065e-14,0.0
1.0,1.45,0.0375,7,1,n̂,2.0000475984898762,0.0
1.0,1.45,0.0375,8,1,â⁺,1.3542218943455539e-14,0.0
1.0,1.45,0.0375,8,1,â,1.3542218943455539e-14,0.0
1.0,1.45,0.0375,8,1,n̂,1.9999484420180085,0.0
1.0,1.45,0.05,1,1,â⁺,7.599159221849856e-16,0.0
1.0,1.45,0.05,1,1,â,7.599159221849856e-16,0.0
1.0,1.45,0.05,1,1,n̂,1.9998459736568812,0.0
1.0,1.45,0.05,2,1,â⁺,7.605146692006518e-15,0.0
1.0,1.45,0.05,2,1,â,7.605146692006518e-15,0.0
1.0,1.45,0.05,2,1,n̂,2.0001341695523043,0.0
1.0,1.45,0.05,3,1,â⁺,9.4238443431073e-15,0.0
1.0,1.45,0.05,3,1,â,9.423844343107302e-15,0.0
1.0,1.45,0.05,3,1,n̂,2.0000168104437233,0.0
1.0,1.45,0.05,4,1,â⁺,1.000491775724511e-14,0.0
1.0,1.45,0.05,4,1,â,1.000491775724511e-14,0.0
1.0,1.45,0.05,4,1,n̂,2.0000030463471083,0.0
1.0,1.45,0.05,5,1,â⁺,1.0589484680446947e-14,0.0
1.0,1.45,0.05,5,1,â,1.0589484680446947e-14,0.0
1.0,1.45,0.05,5,1,n̂,2.000003046347108,0.0
1.0,1.45,0.05,6,1,â⁺,9.049691033125229e-15,0.0
1.0,1.45,0.05,6,1,â,9.049691033125229e-15,0.0
1.0,1.45,0.05,6,1,n̂,2.0000168104437224,0.0
1.0,1.45,0.05,7,1,â⁺,6.608048336499107e-15,0.0
1.0,1.45,0.05,7,1,â,6.608048336499107e-15,0.0
1.0,1.45,0.05,7,1,n̂,2.0001341695523034,0.0
1.0,1.45,0.05,8,1,â⁺,1.8465592427222863e-15,0.0
1.0,1.45,0.05,8,1,â,1.8465592427222863e-15,0.0
1.0,1.45,0.05,8,1,n̂,1.9998459736568819,0.0
1.0,1.45,0.0625,1,1,â⁺,-1.827611282907149e-14,0.0
1.0,1.45,0.0625,1,1,â,-1.8276112829071495e-14,0.0
1.0,1.45,0.0625,1,1,n̂,1.9996505786630432,0.0
1.0,1.45,0.0625,2,1,â⁺,-2.1901564673894894e-14,0.0
1.0,1.45,0.0625,2,1,â,-2.1901564673894894e-14,0.0
1.0,1.45,0.0625,2,1,n̂,2.000284048625617,0.0
1.0,1.45,0.0625,3,1,â⁺,-2.278373011970611e-14,0.0
1.0,1.45,0.0625,3,1,â,-2.278373011970611e-14,0.0
1.0,1.45,0.0625,3,1,n̂,2.0000510665026368,0.0
1.0,1.45,0.0625,4,1,â⁺,-2.3185246276490983e-14,0.0
1.0,1.45,0.0625,4,1,â,-2.3185246276490983e-14,0.0
1.0,1.45,0.0625,4,1,n̂,2.000014306208686,0.0
1.0,1.45,0.0625,5,1,â⁺,-2.1902292151338747e-14,0.0
1.0,1.45,0.0625,5,1,â,-2.1902292151338747e-14,0.0
1.0,1.45,0.0625,5,1,n̂,2.0000143062086853,0.0
1.0,1.45,0.0625,6,1,â⁺,-2.1089983565502243e-14,0.0
1.0,1.45,0.0625,6,1,â,-2.1089983565502243e-14,0.0
1.0,1.45,0.0625,6,1,n̂,2.000051066502637,0.0
1.0,1.45,0.0625,7,1,â⁺,-1.9290383529469748e-14,0.0
1.0,1.45,0.0625,7,1,â,-1.9290383529469745e-14,0.0
1.0,1.45,0.0625,7,1,n̂,2.000284048625618,0.0
1.0,1.45,0.0625,8,1,â⁺,-1.602636210396979e-14,0.0
1.0,1.45,0.0625,8,1,â,-1.6026362103969785e-14,0.0
1.0,1.45,0.0625,8,1,n̂,1.9996505786630436,0.0
1.0,1.45,0.075,1,1,â⁺,2.3883897019676293e-14,0.0
1.0,1.45,0.075,1,1,â,2.3883897019676296e-14,0.0
1.0,1.45,0.075,1,1,n̂,1.9993387666355185,0.0
1.0,1.45,0.075,2,1,â⁺,2.9259494819550544e-14,0.0
1.0,1.45,0.075,2,1,â,2.9259494819550544e-14,0.0
1.0,1.45,0.075,2,1,n̂,2.000498738356797,0.0
1.0,1.45,0.075,3,1,â⁺,3.1417017189796476e-14,0.0
1.0,1.45,0.075,3,1,â,3.141701718979648e-14,0.0
1.0,1.45,0.075,3,1,n̂,2.000116901905593,0.0
1.0,1.45,0.075,4,1,â⁺,3.407847748180854e-14,0.0
1.0,1.45,0.075,4,1,â,3.407847748180854e-14,0.0
1.0,1.45,0.075,4,1,n̂,2.0000455931021324,0.0
1.0,1.45,0.075,5,1,â⁺,3.507480357822558e-14,0.0
1.0,1.45,0.075,5,1,â,3.507480357822558e-14,0.0
1.0,1.45,0.075,5,1,n̂,2.0000455931021315,0.0
1.0,1.45,0.075,6,1,â⁺,3.406048331604931e-14,0.0
1.0,1.45,0.075,6,1,â,3.406048331604931e-14,0.0
1.0,1.45,0.075,6,1,n̂,2.0001169019055918,0.0
1.0,1.45,0.075,7,1,â⁺,3.196687101303312e-14,0.0
1.0,1.45,0.075,7,1,â,3.196687101303312e-14,0.0
1.0,1.45,0.075,7,1,n̂,2.0004987383567965,0.0
1.0,1.45,0.075,8,1,â⁺,2.592931563852579e-14,0.0
1.0,1.45,0.075,8,1,â,2.592931563852579e-14,0.0
1.0,1.45,0.075,8,1,n̂,1.999338766635521,0.0
1.0,1.45,0.0875,1,1,â⁺,1.916454502607024e-14,0.0
1.0,1.45,0.0875,1,1,â,1.9164545026070237e-14,0.0
1.0,1.45,0.0875,1,1,n̂,1.99890362955548,0.0
1.0,1.45,0.0875,2,1,â⁺,2.19086586240228e-14,0.0
1.0,1.45,0.0875,2,1,â,2.19086586240228e-14,0.0
1.0,1.45,0.0875,2,1,n̂,2.000768366947475,0.0
1.0,1.45,0.0875,3,1,â⁺,2.2455345848358443e-14,0.0
1.0,1.45,0.0875,3,1,â,2.2455345848358447e-14,0.0
1.0,1.45,0.0875,3,1,n̂,2.0002187556871633,0.0
1.0,1.45,0.0875,4,1,â⁺,2.2507831708235398e-14,0.0
1.0,1.45,0.0875,4,1,â,2.2507831708235398e-14,0.0
1.0,1.45,0.0875,4,1,n̂,2.000109247809831,0.0
1.0,1.45,0.0875,5,1,â⁺,2.2134944935023912e-14,0.0
1.0,1.45,0.0875,5,1,â,2.2134944935023912e-14,0.0
1.0,1.45,0.0875,5,1,n̂,2.0001092478098315,0.0
1.0,1.45,0.0875,6,1,â⁺,2.2469864717432012e-14,0.0
1.0,1.45,0.0875,6,1,â,2.2469864717432012e-14,0.0
1.0,1.45,0.0875,6,1,n̂,2.000218755687164,0.0
1.0,1.45,0.0875,7,1,â⁺,2.2655072373538767e-14,0.0
1.0,1.45,0.0875,7,1,â,2.2655072373538764e-14,0.0
1.0,1.45,0.0875,7,1,n̂,2.0007683669474723,0.0
1.0,1.45,0.0875,8,1,â⁺,1.9986602091656257e-14,0.0
1.0,1.45,0.0875,8,1,â,1.9986602091656254e-14,0.0
1.0,1.45,0.0875,8,1,n̂,1.9989036295554827,0.0
1.0,1.45,0.1,1,1,â⁺,-3.609815556953352e-14,0.0
1.0,1.45,0.1,1,1,â,-3.609815556953352e-14,0.0
1.0,1.45,0.1,1,1,n̂,1.998361250432762,0.0
1.0,1.45,0.1,2,1,â⁺,-4.675482038010482e-14,0.0
1.0,1.45,0.1,2,1,â,-4.675482038010482e-14,0.0
1.0,1.45,0.1,2,1,n̂,2.0010773634909382,0.0
1.0,1.45,0.1,3,1,â⁺,-5.5576617369608135e-14,0.0
1.0,1.45,0.1,3,1,â,-5.557661736960813e-14,0.0
1.0,1.45,0.1,3,1,n̂,2.000351437075621,0.0
1.0,1.45,0.1,4,1,â⁺,-6.049243129427441e-14,0.0
1.0,1.45,0.1,4,1,â,-6.049243129427441e-14,0.0
1.0,1.45,0.1,4,1,n̂,2.00020994900062,0.0
1.0,1.45,0.1,5,1,â⁺,-6.08132993769006e-14,0.0
1.0,1.45,0.1,5,1,â,-6.08132993769006e-14,0.0
1.0,1.45,0.1,5,1,n̂,2.0002099490006193,0.0
1.0,1.45,0.1,6,1,â⁺,-5.583001837343096e-14,0.0
1.0,1.45,0.1,6,1,â,-5.583001837343096e-14,0.0
1.0,1.45,0.1,6,1,n̂,2.000351437075621,0.0
1.0,1.45,0.1,7,1,â⁺,-4.704441720149127e-14,0.0
1.0,1.45,0.1,7,1,â,-4.704441720149127e-14,0.0
1.0,1.45,0.1,7,1,n̂,2.001077363490938,0.0
1.0,1.45,0.1,8,1,â⁺,-3.632893704465207e-14,0.0
1.0,1.45,0.1,8,1,â,-3.632893704465207e-14,0.0
1.0,1.45,0.1,8,1,n̂,1.9983612504327628,0.0
1.0,1.45,0.1125,1,1,â⁺,4.335439970219711e-14,0.0
1.0,1.45,0.1125,1,1,â,4.335439970219711e-14,0.0
1.0,1.45,0.1125,1,1,n̂,1.997751436808293,0.0
1.0,1.45,0.1125,2,1,â⁺,6.271489772124976e-14,0.0
1.0,1.45,0.1125,2,1,â,6.271489772124977e-14,0.0
1.0,1.45,0.1125,2,1,n̂,2.0014097119802603,0.0
1.0,1.45,0.1125,3,1,â⁺,7.44990523320049e-14,0.0
1.0,1.45,0.1125,3,1,â,7.449905233200492e-14,0.0
1.0,1.45,0.1125,3,1,n̂,2.000500221307208,0.0
1.0,1.45,0.1125,4,1,â⁺,7.925917099280772e-14,0.0
1.0,1.45,0.1125,4,1,â,7.925917099280772e-14,0.0
1.0,1.45,0.1125,4,1,n̂,2.00033862990427,0.0
1.0,1.45,0.1125,5,1,â⁺,7.900139294840176e-14,0.0
1.0,1.45,0.1125,5,1,â,7.900139294840176e-14,0.0
1.0,1.45,0.1125,5,1,n̂,2.0003386299042645,0.0
1.0,1.45,0.1125,6,1,â⁺,7.443097140104941e-14,0.0
1.0,1.45,0.1125,6,1,â,7.443097140104941e-14,0.0
1.0,1.45,0.1125,6,1,n̂,2.000500221307206,0.0
1.0,1.45,0.1125,7,1,â⁺,6.296314777520118e-14,0.0
1.0,1.45,0.1125,7,1,â,6.296314777520118e-14,0.0
1.0,1.45,0.1125,7,1,n̂,2.001409711980262,0.0
1.0,1.45,0.1125,8,1,â⁺,4.450271273998211e-14,0.0
1.0,1.45,0.1125,8,1,â,4.450271273998211e-14,0.0
1.0,1.45,0.1125,8,1,n̂,1.9977514368082951,0.0
1.0,1.45,0.125,1,1,â⁺,3.53777320654029e-14,0.0
1.0,1.45,0.125,1,1,â,3.53777320654029e-14,0.0
1.0,1.45,0.125,1,1,n̂,1.9971302790660854,0.0
1.0,1.45,0.125,2,1,â⁺,4.6023792276996385e-14,0.0
1.0,1.45,0.125,2,1,â,4.602379227699639e-14,0.0
1.0,1.45,0.125,2,1,n̂,2.0017508997112574,0.0
1.0,1.45,0.125,3,1,â⁺,5.284235180803322e-14,0.0
1.0,1.45,0.125,3,1,â,5.284235180803322e-14,0.0
1.0,1.45,0.125,3,1,n̂,2.0006445396194157,0.0
1.0,1.45,0.125,4,1,â⁺,5.540172951226824e-14,0.0
1.0,1.45,0.125,4,1,â,5.540172951226823e-14,0.0
1.0,1.45,0.125,4,1,n̂,2.0004742816032843,0.0
1.0,1.45,0.125,5,1,â⁺,5.628285361853117e-14,0.0
1.0,1.45,0.125,5,1,â,5.628285361853117e-14,0.0
1.0,1.45,0.125,5,1,n̂,2.0004742816032866,0.0
1.0,1.45,0.125,6,1,â⁺,5.353620801209858e-14,0.0
1.0,1.45,0.125,6,1,â,5.353620801209858e-14,0.0
1.0,1.45,0.125,6,1,n̂,2.000644539619417,0.0
1.0,1.45,0.125,7,1,â⁺,4.6684577531518006e-14,0.0
1.0,1.45,0.125,7,1,â,4.6684577531518006e-14,0.0
1.0,1.45,0.125,7,1,n̂,2.001750899711258,0.0
1.0,1.45,0.125,8,1,â⁺,3.558492053196452e-14,0.0
1.0,1.45,0.125,8,1,â,3.558492053196452e-14,0.0
1.0,1.45,0.125,8,1,n̂,1.9971302790660868,0.0
1.0,1.45,0.1375,1,1,â⁺,1.43030948160421e-13,0.0
1.0,1.45,0.1375,1,1,â,1.4303094816042102e-13,0.0
1.0,1.45,0.1375,1,1,n̂,1.9965569794126747,0.0
1.0,1.45,0.1375,2,1,â⁺,1.696822511079999e-13,0.0
1.0,1.45,0.1375,2,1,â,1.696822511079999e-13,0.0
1.0,1.45,0.1375,2,1,n̂,2.0020875951770445,0.0
1.0,1.45,0.1375,3,1,â⁺,1.852373729855258e-13,0.0
1.0,1.45,0.1375,3,1,â,1.8523737298552584e-13,0.0
1.0,1.45,0.1375,3,1,n̂,2.0007635261730146,0.0
1.0,1.45,0.1375,4,1,â⁺,1.917728265347835e-13,0.0
1.0,1.45,0.1375,4,1,â,1.917728265347835e-13,0.0
1.0,1.45,0.1375,4,1,n̂,2.0005918992373,0.0
1.0,1.45,0.1375,5,1,â⁺,1.9154994833291199e-13,0.0
1.0,1.45,0.1375,5,1,â,1.9154994833291199e-13,0.0
1.0,1.45,0.1375,5,1,n̂,2.0005918992372993,0.0
1.0,1.45,0.1375,6,1,â⁺,1.8477835843612856e-13,0.0
1.0,1.45,0.1375,6,1,â,1.847783584361286e-13,0.0
1.0,1.45,0.1375,6,1,n̂,2.000763526173013,0.0
1.0,1.45,0.1375,7,1,â⁺,1.690027683899055e-13,0.0
1.0,1.45,0.1375,7,1,â,1.6900276838990546e-13,0.0
1.0,1.45,0.1375,7,1,n̂,2.002087595177042,0.0
1.0,1.45,0.1375,8,1,â⁺,1.4244243803814002e-13,0.0
1.0,1.45,0.1375,8,1,â,1.4244243803814002e-13,0.0
1.0,1.45,0.1375,8,1,n̂,1.9965569794126752,0.0
1.0,1.45,0.15,1,1,â⁺,-1.923867997212344e-14,0.0
1.0,1.45,0.15,1,1,â,-1.923867997212344e-14,0.0
1.0,1.45,0.15,1,1,n̂,1.9960813774162058,0.0
1.0,1.45,0.15,2,1,â⁺,-2.4957687379372968e-14,0.0
1.0,1.45,0.15,2,1,â,-2.4957687379372964e-14,0.0
1.0,1.45,0.15,2,1,n̂,2.0024073359712675,0.0
1.0,1.45,0.15,3,1,â⁺,-3.1877452417127953e-14,0.0
1.0,1.45,0.15,3,1,â,-3.187745241712795e-14,0.0
1.0,1.45,0.15,3,1,n̂,2.0008407576750438,0.0
1.0,1.45,0.15,4,1,â⁺,-3.6529782329380816e-14,0.0
1.0,1.45,0.15,4,1,â,-3.6529782329380816e-14,0.0
1.0,1.45,0.15,4,1,n̂,2.000670528937472,0.0
1.0,1.45,0.15,5,1,â⁺,-3.610092453288103e-14,0.0
1.0,1.45,0.15,5,1,â,-3.6100924532881035e-14,0.0
1.0,1.45,0.15,5,1,n̂,2.0006705289374724,0.0
1.0,1.45,0.15,6,1,â⁺,-3.0907322203904496e-14,0.0
